F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,label
0.0,0.0,2.78,2.78,16.67,8.33,0.0,5.56,5.56,13.89,2.78,5.56,5.56,0.0,5.56,5.56,5.56,11.11,0.0,2.78,0
2.78,0.0,0.0,0.0,13.89,11.11,0.0,5.56,0.0,8.33,11.11,5.56,5.56,0.0,0.0,5.56,8.33,2.78,8.33,11.11,0
13.89,2.78,5.56,5.56,2.78,2.78,0.0,8.33,13.89,0.0,2.78,2.78,8.33,2.78,0.0,8.33,8.33,5.56,2.78,2.78,0
8.33,0.0,2.78,5.56,5.56,2.78,0.0,8.33,0.0,16.67,5.56,0.0,8.33,2.78,0.0,11.11,2.78,13.89,0.0,5.56,0
13.89,0.0,0.0,5.56,5.56,5.56,0.0,13.89,0.0,19.44,5.56,0.0,8.33,0.0,2.78,2.78,5.56,5.56,0.0,5.56,0
8.33,0.0,2.78,5.56,5.56,2.78,0.0,13.89,0.0,16.67,2.78,0.0,8.33,2.78,0.0,8.33,5.56,11.11,0.0,5.56,0
5.56,0.0,2.78,0.0,8.33,2.78,0.0,8.33,8.33,16.67,5.56,2.78,8.33,2.78,0.0,5.56,5.56,13.89,0.0,2.78,0
8.33,0.0,2.78,0.0,8.33,2.78,2.78,0.0,5.56,13.89,8.33,2.78,8.33,2.78,0.0,8.33,8.33,16.67,0.0,0.0,0
11.11,0.0,2.78,5.56,11.11,2.78,0.0,5.56,2.78,16.67,5.56,0.0,8.33,0.0,0.0,8.33,2.78,13.89,0.0,2.78,0
11.11,0.0,2.78,11.11,0.0,2.78,0.0,2.78,0.0,8.33,5.56,5.56,13.89,2.78,11.11,2.78,5.56,2.78,0.0,11.11,0
5.56,0.0,2.78,8.33,8.33,2.78,0.0,8.33,0.0,8.33,5.56,2.78,8.33,0.0,0.0,5.56,22.22,8.33,0.0,2.78,0
11.11,0.0,2.78,8.33,0.0,2.78,2.78,2.78,0.0,8.33,5.56,5.56,13.89,2.78,11.11,0.0,5.56,5.56,0.0,11.11,0
0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,11.11,0.0,0.0,0.0,0.0,0.0,2.78,0.0,0.0,0.0,8.33,2.78,0
8.33,0.0,2.78,11.11,0.0,2.78,2.78,5.56,5.56,8.33,0.0,5.56,16.67,2.78,8.33,2.78,2.78,0.0,0.0,13.89,0
11.11,0.0,2.78,5.56,0.0,5.56,5.56,2.78,2.78,2.78,0.0,5.56,13.89,5.56,8.33,5.56,2.78,5.56,2.78,11.11,0
8.33,0.0,2.78,11.11,0.0,2.78,2.78,5.56,5.56,8.33,0.0,5.56,11.11,2.78,8.33,0.0,8.33,2.78,0.0,13.89,0
2.78,0.0,2.78,13.89,2.78,0.0,2.78,5.56,5.56,16.67,0.0,8.33,0.0,13.89,0.0,11.11,2.78,0.0,8.33,2.78,0
10.81,0.0,5.41,5.41,5.41,10.81,0.0,2.7,0.0,13.51,2.7,10.81,2.7,5.41,0.0,8.11,5.41,8.11,2.7,0.0,0
2.7,0.0,8.11,0.0,0.0,16.22,2.7,10.81,8.11,5.41,0.0,10.81,13.51,8.11,0.0,5.41,2.7,0.0,2.7,2.7,0
13.51,0.0,8.11,5.41,2.7,0.0,5.41,10.81,5.41,10.81,0.0,8.11,0.0,10.81,8.11,2.7,5.41,0.0,0.0,2.7,0
24.32,5.41,0.0,2.7,2.7,13.51,0.0,10.81,18.92,13.51,0.0,0.0,0.0,0.0,0.0,0.0,8.11,0.0,0.0,0.0,0
10.81,5.41,5.41,0.0,5.41,13.51,0.0,5.41,16.22,10.81,2.7,0.0,0.0,5.41,0.0,8.11,5.41,5.41,0.0,0.0,0
16.22,5.41,0.0,5.41,2.7,13.51,0.0,8.11,16.22,13.51,2.7,2.7,0.0,2.7,0.0,0.0,8.11,2.7,0.0,0.0,0
2.7,0.0,2.7,13.51,5.41,8.11,2.7,0.0,13.51,5.41,5.41,5.41,0.0,5.41,5.41,10.81,2.7,2.7,2.7,5.41,0
0.0,8.11,0.0,2.7,2.7,5.41,0.0,2.7,27.03,13.51,2.7,5.41,8.11,0.0,2.7,2.7,8.11,5.41,0.0,2.7,0
13.51,0.0,0.0,5.41,10.81,13.51,0.0,5.41,8.11,16.22,2.7,0.0,2.7,5.41,0.0,0.0,2.7,13.51,0.0,0.0,0
8.11,0.0,5.41,2.7,16.22,2.7,2.7,2.7,2.7,18.92,8.11,2.7,8.11,0.0,2.7,5.41,5.41,5.41,0.0,0.0,0
8.11,0.0,10.81,2.7,18.92,8.11,2.7,8.11,2.7,8.11,5.41,5.41,2.7,2.7,0.0,0.0,0.0,8.11,0.0,5.41,0
8.11,0.0,5.41,2.7,0.0,10.81,0.0,13.51,0.0,13.51,2.7,0.0,5.41,5.41,5.41,10.81,5.41,5.41,0.0,5.41,0
8.11,2.7,0.0,2.7,2.7,16.22,0.0,8.11,0.0,21.62,2.7,2.7,5.41,2.7,5.41,2.7,2.7,8.11,2.7,2.7,0
5.41,0.0,5.41,2.7,8.11,10.81,0.0,8.11,0.0,18.92,2.7,0.0,2.7,5.41,5.41,2.7,5.41,10.81,0.0,5.41,0
8.11,0.0,0.0,0.0,13.51,2.7,2.7,10.81,5.41,13.51,5.41,8.11,8.11,2.7,0.0,8.11,0.0,10.81,0.0,0.0,0
2.7,10.81,0.0,2.7,0.0,2.7,2.7,18.92,10.81,2.7,2.7,2.7,2.7,5.41,24.32,5.41,0.0,2.7,0.0,0.0,0
2.7,8.11,0.0,2.7,0.0,5.41,2.7,16.22,10.81,2.7,2.7,2.7,5.41,5.41,24.32,2.7,0.0,5.41,0.0,0.0,0
2.7,8.11,0.0,2.7,0.0,2.7,2.7,10.81,10.81,2.7,5.41,5.41,2.7,5.41,24.32,5.41,0.0,8.11,0.0,0.0,0
0.0,8.11,0.0,0.0,0.0,2.7,2.7,10.81,18.92,8.11,2.7,13.51,0.0,5.41,10.81,5.41,0.0,8.11,0.0,2.7,0
0.0,0.0,0.0,2.7,0.0,5.41,0.0,8.11,29.73,5.41,5.41,0.0,2.7,2.7,29.73,0.0,0.0,0.0,8.11,0.0,0
0.0,8.11,2.7,2.7,0.0,5.41,5.41,8.11,16.22,2.7,5.41,2.7,5.41,5.41,13.51,2.7,0.0,13.51,0.0,0.0,0
0.0,8.11,0.0,5.41,0.0,5.41,2.7,8.11,16.22,0.0,5.41,5.41,5.41,8.11,13.51,2.7,0.0,13.51,0.0,0.0,0
0.0,8.11,0.0,2.7,0.0,5.41,2.7,10.81,18.92,0.0,2.7,5.41,2.7,5.41,10.81,10.81,0.0,13.51,0.0,0.0,0
0.0,8.11,5.41,0.0,0.0,5.41,5.41,8.11,10.81,0.0,5.41,2.7,8.11,5.41,16.22,5.41,0.0,13.51,0.0,0.0,0
0.0,8.11,5.41,0.0,0.0,5.41,5.41,8.11,10.81,2.7,2.7,2.7,2.7,13.51,16.22,2.7,0.0,13.51,0.0,0.0,0
5.41,8.11,0.0,2.7,0.0,5.41,5.41,10.81,16.22,0.0,2.7,2.7,2.7,5.41,13.51,5.41,0.0,13.51,0.0,0.0,0
2.7,8.11,2.7,2.7,0.0,5.41,5.41,8.11,18.92,0.0,2.7,2.7,0.0,5.41,13.51,5.41,0.0,16.22,0.0,0.0,0
2.7,8.11,0.0,2.7,0.0,5.41,2.7,8.11,16.22,0.0,5.41,2.7,2.7,5.41,18.92,2.7,0.0,16.22,0.0,0.0,0
5.41,8.11,2.7,0.0,0.0,5.41,2.7,10.81,18.92,0.0,2.7,5.41,0.0,5.41,13.51,2.7,2.7,13.51,0.0,0.0,0
2.7,8.11,0.0,2.7,0.0,5.41,2.7,13.51,18.92,0.0,2.7,5.41,2.7,5.41,13.51,2.7,0.0,13.51,0.0,0.0,0
2.7,8.11,2.7,0.0,0.0,5.41,2.7,2.7,24.32,0.0,2.7,2.7,0.0,5.41,10.81,8.11,0.0,18.92,0.0,2.7,0
2.7,8.11,2.7,2.7,0.0,5.41,2.7,2.7,18.92,2.7,2.7,2.7,2.7,5.41,13.51,2.7,2.7,18.92,0.0,0.0,0
2.7,8.11,0.0,2.7,0.0,5.41,5.41,5.41,16.22,0.0,8.11,2.7,2.7,5.41,16.22,5.41,0.0,13.51,0.0,0.0,0
2.7,8.11,2.7,0.0,0.0,2.7,2.7,5.41,16.22,0.0,5.41,5.41,2.7,5.41,18.92,2.7,2.7,16.22,0.0,0.0,0
2.7,8.11,2.7,0.0,0.0,2.7,5.41,13.51,24.32,2.7,2.7,0.0,2.7,5.41,13.51,2.7,2.7,8.11,0.0,0.0,0
2.7,8.11,2.7,0.0,0.0,5.41,2.7,8.11,13.51,0.0,2.7,5.41,2.7,5.41,18.92,2.7,2.7,16.22,0.0,0.0,0
2.7,8.11,2.7,0.0,0.0,2.7,2.7,8.11,16.22,2.7,5.41,2.7,2.7,5.41,21.62,5.41,0.0,10.81,0.0,0.0,0
0.0,8.11,0.0,5.41,0.0,5.41,5.41,8.11,24.32,0.0,5.41,2.7,5.41,5.41,8.11,2.7,0.0,13.51,0.0,0.0,0
2.7,8.11,2.7,0.0,0.0,5.41,2.7,10.81,21.62,0.0,5.41,0.0,5.41,5.41,13.51,2.7,2.7,10.81,0.0,0.0,0
0.0,8.11,0.0,2.7,0.0,5.41,2.7,5.41,16.22,0.0,8.11,2.7,5.41,5.41,18.92,5.41,0.0,13.51,0.0,0.0,0
2.7,8.11,0.0,5.41,0.0,5.41,2.7,13.51,18.92,0.0,5.41,2.7,8.11,5.41,10.81,2.7,0.0,8.11,0.0,0.0,0
0.0,8.11,0.0,2.7,0.0,5.41,2.7,8.11,24.32,0.0,5.41,2.7,8.11,5.41,8.11,5.41,0.0,13.51,0.0,0.0,0
0.0,8.11,0.0,5.41,0.0,5.41,2.7,8.11,21.62,0.0,5.41,2.7,8.11,5.41,8.11,2.7,2.7,13.51,0.0,0.0,0
0.0,8.11,0.0,2.7,0.0,5.41,2.7,10.81,18.92,0.0,5.41,2.7,5.41,8.11,13.51,2.7,0.0,13.51,0.0,0.0,0
0.0,8.11,0.0,0.0,0.0,5.41,2.7,8.11,18.92,2.7,5.41,2.7,2.7,5.41,13.51,5.41,8.11,10.81,0.0,0.0,0
0.0,8.11,2.7,0.0,0.0,5.41,2.7,10.81,16.22,0.0,5.41,0.0,2.7,8.11,16.22,5.41,2.7,13.51,0.0,0.0,0
2.7,8.11,2.7,0.0,0.0,5.41,2.7,10.81,16.22,0.0,2.7,2.7,2.7,5.41,16.22,5.41,2.7,13.51,0.0,0.0,0
2.7,2.7,0.0,0.0,5.41,0.0,2.7,13.51,5.41,18.92,2.7,13.51,2.7,2.7,5.41,8.11,5.41,5.41,0.0,2.7,0
0.0,0.0,5.41,0.0,18.92,8.11,0.0,5.41,5.41,10.81,2.7,5.41,5.41,0.0,2.7,5.41,10.81,10.81,0.0,2.7,0
13.51,0.0,0.0,8.11,5.41,5.41,0.0,2.7,10.81,10.81,10.81,10.81,2.7,0.0,2.7,8.11,0.0,5.41,2.7,0.0,0
5.41,0.0,0.0,0.0,10.81,0.0,0.0,10.81,0.0,8.11,2.7,5.41,2.7,2.7,8.11,16.22,0.0,10.81,5.41,10.81,0
2.7,8.11,2.7,0.0,0.0,5.41,2.7,10.81,13.51,0.0,2.7,2.7,0.0,8.11,18.92,5.41,2.7,13.51,0.0,0.0,0
10.81,0.0,0.0,16.22,2.7,5.41,0.0,10.81,8.11,8.11,5.41,2.7,2.7,5.41,0.0,8.11,2.7,10.81,0.0,0.0,0
8.11,0.0,0.0,0.0,13.51,2.7,2.7,10.81,5.41,13.51,5.41,8.11,8.11,2.7,0.0,5.41,5.41,8.11,0.0,0.0,0
8.11,0.0,5.41,2.7,2.7,10.81,0.0,8.11,0.0,21.62,2.7,0.0,0.0,5.41,5.41,8.11,5.41,8.11,0.0,5.41,0
8.11,0.0,2.7,5.41,5.41,16.22,0.0,0.0,2.7,21.62,2.7,2.7,5.41,5.41,2.7,0.0,2.7,8.11,0.0,8.11,0
5.41,0.0,0.0,5.41,8.11,10.81,0.0,8.11,0.0,18.92,2.7,2.7,5.41,5.41,5.41,2.7,2.7,10.81,0.0,5.41,0
5.41,0.0,5.41,2.7,2.7,10.81,0.0,5.41,0.0,21.62,5.41,0.0,5.41,5.41,5.41,2.7,5.41,10.81,0.0,5.41,0
5.41,0.0,2.7,2.7,2.7,10.81,0.0,2.7,0.0,24.32,5.41,2.7,2.7,5.41,5.41,2.7,10.81,8.11,0.0,5.41,0
13.51,2.7,2.7,8.11,5.41,10.81,2.7,8.11,2.7,13.51,2.7,0.0,0.0,2.7,0.0,5.41,5.41,5.41,5.41,2.7,0
2.7,16.22,0.0,2.7,2.7,2.7,2.7,2.7,10.81,2.7,2.7,10.81,0.0,8.11,8.11,10.81,8.11,0.0,2.7,2.7,0
8.11,5.41,0.0,0.0,5.41,10.81,2.7,0.0,2.7,8.11,0.0,8.11,2.7,2.7,5.41,13.51,10.81,13.51,0.0,0.0,0
2.7,0.0,10.81,2.7,0.0,5.41,0.0,10.81,8.11,13.51,0.0,5.41,2.7,8.11,2.7,5.41,8.11,2.7,0.0,10.81,0
10.53,0.0,7.89,7.89,5.26,13.16,2.63,2.63,5.26,5.26,2.63,5.26,10.53,2.63,0.0,0.0,2.63,15.79,0.0,0.0,0
5.26,5.26,7.89,2.63,2.63,5.26,5.26,5.26,5.26,5.26,0.0,7.89,13.16,0.0,7.89,10.53,2.63,5.26,0.0,2.63,0
2.63,15.79,0.0,0.0,7.89,18.42,7.89,2.63,5.26,2.63,0.0,2.63,2.63,7.89,7.89,5.26,5.26,0.0,0.0,5.26,0
7.89,0.0,5.26,0.0,2.63,5.26,2.63,2.63,7.89,5.26,2.63,2.63,0.0,7.89,18.42,7.89,2.63,7.89,0.0,10.53,0
5.26,0.0,0.0,2.63,10.53,2.63,0.0,2.63,2.63,18.42,2.63,13.16,5.26,5.26,2.63,7.89,2.63,7.89,2.63,5.26,0
5.26,0.0,0.0,5.26,13.16,2.63,0.0,10.53,7.89,10.53,2.63,0.0,13.16,0.0,5.26,2.63,10.53,7.89,0.0,2.63,0
5.26,2.63,0.0,7.89,15.79,2.63,0.0,7.89,10.53,10.53,2.63,2.63,7.89,2.63,0.0,7.89,5.26,2.63,5.26,0.0,0
7.89,0.0,10.53,10.53,2.63,7.89,2.63,5.26,23.68,5.26,5.26,0.0,0.0,0.0,2.63,5.26,0.0,5.26,0.0,5.26,0
7.89,0.0,2.63,5.26,2.63,13.16,0.0,7.89,2.63,23.68,5.26,2.63,5.26,2.63,2.63,0.0,2.63,7.89,0.0,5.26,0
0.0,2.63,0.0,0.0,2.63,7.89,0.0,10.53,18.42,2.63,2.63,5.26,2.63,7.89,15.79,10.53,0.0,7.89,0.0,2.63,0
13.16,0.0,2.63,5.26,5.26,10.53,5.26,10.53,7.89,5.26,7.89,0.0,0.0,5.26,2.63,5.26,2.63,7.89,2.63,0.0,0
2.63,0.0,5.26,2.63,0.0,5.26,2.63,7.89,18.42,0.0,2.63,7.89,0.0,5.26,18.42,5.26,0.0,13.16,0.0,2.63,0
5.26,7.89,0.0,2.63,0.0,5.26,2.63,5.26,15.79,5.26,5.26,2.63,2.63,5.26,18.42,5.26,0.0,10.53,0.0,0.0,0
2.63,7.89,2.63,0.0,0.0,5.26,2.63,7.89,18.42,0.0,2.63,5.26,2.63,5.26,13.16,7.89,0.0,15.79,0.0,0.0,0
5.26,7.89,2.63,2.63,0.0,5.26,2.63,7.89,18.42,2.63,2.63,2.63,2.63,5.26,13.16,5.26,0.0,13.16,0.0,0.0,0
2.63,7.89,0.0,2.63,0.0,7.89,5.26,2.63,23.68,0.0,2.63,2.63,2.63,5.26,10.53,5.26,0.0,15.79,2.63,0.0,0
5.26,7.89,2.63,0.0,0.0,5.26,2.63,7.89,23.68,0.0,5.26,0.0,5.26,5.26,10.53,5.26,2.63,10.53,0.0,0.0,0
0.0,7.89,0.0,2.63,0.0,5.26,2.63,7.89,13.16,0.0,5.26,5.26,10.53,5.26,13.16,2.63,2.63,13.16,0.0,2.63,0
0.0,7.89,2.63,0.0,0.0,5.26,2.63,7.89,18.42,0.0,7.89,2.63,5.26,5.26,15.79,5.26,0.0,13.16,0.0,0.0,0
0.0,0.0,5.26,0.0,0.0,5.26,2.63,10.53,15.79,0.0,2.63,7.89,2.63,5.26,21.05,7.89,0.0,10.53,0.0,2.63,0
0.0,7.89,0.0,2.63,0.0,7.89,2.63,10.53,21.05,0.0,2.63,5.26,2.63,5.26,10.53,10.53,0.0,7.89,0.0,2.63,0
13.16,0.0,5.26,2.63,10.53,2.63,0.0,13.16,5.26,7.89,2.63,5.26,5.26,5.26,7.89,0.0,2.63,7.89,2.63,0.0,0
2.63,0.0,5.26,2.63,15.79,7.89,0.0,7.89,5.26,13.16,2.63,2.63,5.26,0.0,5.26,5.26,5.26,10.53,0.0,2.63,0
0.0,0.0,5.26,2.63,13.16,2.63,0.0,10.53,5.26,15.79,2.63,5.26,5.26,0.0,5.26,10.53,7.89,5.26,0.0,2.63,0
0.0,0.0,2.63,10.53,15.79,7.89,0.0,5.26,2.63,13.16,2.63,5.26,5.26,0.0,5.26,5.26,5.26,10.53,0.0,2.63,0
2.63,0.0,0.0,2.63,7.89,2.63,0.0,5.26,5.26,18.42,2.63,13.16,5.26,2.63,2.63,7.89,5.26,7.89,2.63,5.26,0
10.53,2.63,7.89,2.63,2.63,2.63,0.0,10.53,13.16,2.63,2.63,2.63,5.26,7.89,0.0,7.89,10.53,2.63,2.63,2.63,0
5.26,0.0,0.0,0.0,2.63,5.26,5.26,5.26,10.53,2.63,5.26,7.89,5.26,2.63,23.68,7.89,5.26,2.63,2.63,0.0,0
2.63,0.0,0.0,2.63,13.16,5.26,0.0,2.63,2.63,18.42,2.63,10.53,7.89,2.63,2.63,10.53,2.63,7.89,2.63,2.63,0
5.26,0.0,5.26,13.16,5.26,0.0,2.63,10.53,15.79,2.63,10.53,2.63,0.0,2.63,7.89,5.26,5.26,5.26,0.0,0.0,0
13.16,0.0,2.63,0.0,7.89,7.89,0.0,5.26,2.63,13.16,2.63,2.63,2.63,2.63,10.53,7.89,2.63,13.16,2.63,0.0,0
2.63,0.0,2.63,2.63,10.53,2.63,0.0,2.63,0.0,15.79,2.63,15.79,5.26,5.26,2.63,7.89,5.26,7.89,2.63,5.26,0
7.89,0.0,2.63,7.89,0.0,15.79,2.63,0.0,2.63,15.79,5.26,0.0,7.89,2.63,7.89,13.16,2.63,2.63,0.0,2.63,0
18.42,0.0,5.26,13.16,2.63,2.63,0.0,10.53,2.63,5.26,7.89,2.63,0.0,5.26,0.0,7.89,2.63,13.16,0.0,0.0,0
7.69,2.56,7.69,15.38,7.69,5.13,2.56,5.13,5.13,7.69,0.0,7.69,5.13,0.0,5.13,2.56,5.13,7.69,0.0,0.0,0
5.13,15.38,7.69,5.13,7.69,10.26,5.13,0.0,5.13,7.69,0.0,5.13,2.56,0.0,10.26,2.56,7.69,0.0,0.0,2.56,0
2.56,0.0,0.0,7.69,12.82,7.69,0.0,2.56,2.56,17.95,0.0,7.69,5.13,7.69,5.13,10.26,2.56,7.69,0.0,0.0,0
5.13,20.51,2.56,0.0,0.0,10.26,0.0,5.13,12.82,0.0,0.0,7.69,7.69,2.56,2.56,7.69,5.13,5.13,0.0,5.13,0
5.13,12.82,0.0,2.56,0.0,12.82,0.0,7.69,5.13,5.13,0.0,7.69,2.56,0.0,10.26,15.38,10.26,0.0,0.0,2.56,0
2.56,0.0,2.56,0.0,5.13,17.95,0.0,17.95,0.0,15.38,2.56,0.0,2.56,0.0,2.56,10.26,5.13,5.13,2.56,7.69,0
12.82,0.0,0.0,0.0,5.13,17.95,0.0,15.38,0.0,10.26,2.56,0.0,2.56,0.0,2.56,10.26,7.69,5.13,2.56,5.13,0
20.51,0.0,5.13,2.56,0.0,5.13,0.0,12.82,0.0,10.26,2.56,2.56,2.56,5.13,7.69,2.56,2.56,12.82,5.13,0.0,0
12.82,0.0,2.56,5.13,7.69,10.26,0.0,12.82,0.0,20.51,2.56,2.56,5.13,2.56,2.56,0.0,2.56,10.26,0.0,0.0,0
0.0,0.0,0.0,5.13,10.26,5.13,0.0,5.13,0.0,17.95,2.56,15.38,7.69,0.0,5.13,7.69,7.69,5.13,0.0,5.13,0
5.13,0.0,0.0,5.13,7.69,5.13,0.0,2.56,0.0,20.51,2.56,10.26,5.13,2.56,7.69,7.69,5.13,7.69,0.0,5.13,0
7.69,2.56,2.56,5.13,2.56,10.26,0.0,10.26,0.0,17.95,2.56,2.56,7.69,2.56,5.13,2.56,2.56,7.69,5.13,2.56,0
2.56,2.56,2.56,5.13,2.56,7.69,0.0,5.13,0.0,17.95,5.13,2.56,7.69,2.56,5.13,10.26,2.56,10.26,5.13,2.56,0
2.56,0.0,5.13,0.0,5.13,5.13,7.69,5.13,12.82,10.26,2.56,5.13,0.0,0.0,5.13,12.82,5.13,10.26,2.56,2.56,0
2.56,7.69,0.0,2.56,0.0,5.13,5.13,7.69,17.95,0.0,7.69,2.56,7.69,5.13,12.82,5.13,0.0,10.26,0.0,0.0,0
12.82,0.0,5.13,2.56,10.26,2.56,0.0,10.26,7.69,10.26,2.56,5.13,5.13,5.13,7.69,0.0,2.56,7.69,2.56,0.0,0
0.0,0.0,0.0,2.56,10.26,5.13,0.0,0.0,0.0,17.95,5.13,15.38,7.69,2.56,5.13,7.69,5.13,10.26,0.0,5.13,0
0.0,0.0,0.0,2.56,10.26,5.13,0.0,2.56,2.56,23.08,2.56,12.82,5.13,2.56,2.56,10.26,2.56,10.26,0.0,5.13,0
0.0,0.0,2.56,2.56,10.26,5.13,0.0,10.26,10.26,7.69,2.56,10.26,5.13,2.56,7.69,15.38,0.0,2.56,5.13,0.0,0
7.69,0.0,2.56,0.0,10.26,5.13,2.56,12.82,0.0,7.69,5.13,0.0,5.13,5.13,7.69,5.13,10.26,7.69,2.56,2.56,0
7.69,0.0,2.56,0.0,7.69,5.13,2.56,10.26,0.0,7.69,5.13,0.0,5.13,5.13,7.69,7.69,10.26,10.26,2.56,2.56,0
5.13,0.0,2.56,0.0,5.13,5.13,0.0,12.82,5.13,12.82,2.56,2.56,5.13,5.13,2.56,10.26,7.69,10.26,5.13,0.0,0
5.13,0.0,2.56,0.0,5.13,5.13,0.0,12.82,2.56,12.82,2.56,0.0,5.13,2.56,5.13,10.26,10.26,15.38,2.56,0.0,0
10.26,5.13,2.56,15.38,2.56,0.0,0.0,2.56,5.13,15.38,5.13,2.56,0.0,0.0,5.13,2.56,12.82,7.69,5.13,0.0,0
7.69,0.0,5.13,0.0,7.69,2.56,2.56,7.69,5.13,10.26,2.56,5.13,5.13,5.13,2.56,12.82,7.69,7.69,0.0,2.56,0
5.13,15.38,2.56,2.56,5.13,10.26,2.56,2.56,15.38,0.0,2.56,0.0,7.69,5.13,0.0,5.13,7.69,0.0,2.56,7.69,0
5.13,5.13,5.13,2.56,2.56,25.64,0.0,7.69,5.13,2.56,2.56,0.0,10.26,0.0,2.56,15.38,5.13,2.56,0.0,0.0,0
2.56,0.0,0.0,12.82,5.13,2.56,2.56,2.56,2.56,10.26,5.13,5.13,10.26,5.13,15.38,5.13,5.13,0.0,0.0,7.69,0
2.56,0.0,0.0,15.38,2.56,7.69,2.56,2.56,7.69,2.56,5.13,2.56,7.69,0.0,10.26,7.69,7.69,7.69,2.56,5.13,0
12.5,0.0,5.0,7.5,2.5,12.5,0.0,5.0,10.0,7.5,5.0,2.5,2.5,5.0,5.0,0.0,2.5,15.0,0.0,0.0,0
12.5,15.0,5.0,0.0,2.5,12.5,2.5,2.5,7.5,5.0,0.0,7.5,0.0,0.0,10.0,5.0,2.5,7.5,0.0,2.5,0
12.5,0.0,5.0,2.5,0.0,7.5,7.5,7.5,2.5,7.5,2.5,5.0,7.5,7.5,2.5,2.5,5.0,7.5,2.5,5.0,0
7.5,0.0,5.0,10.0,7.5,15.0,7.5,5.0,5.0,5.0,2.5,2.5,0.0,2.5,2.5,5.0,0.0,15.0,0.0,2.5,0
7.5,15.0,5.0,5.0,2.5,7.5,2.5,5.0,10.0,2.5,0.0,10.0,10.0,0.0,2.5,5.0,2.5,0.0,0.0,7.5,0
5.0,0.0,7.5,2.5,0.0,12.5,0.0,7.5,5.0,15.0,0.0,0.0,10.0,0.0,7.5,10.0,5.0,7.5,0.0,5.0,0
5.0,0.0,2.5,0.0,5.0,20.0,0.0,15.0,0.0,12.5,2.5,0.0,2.5,0.0,2.5,10.0,7.5,7.5,2.5,5.0,0
2.5,0.0,2.5,0.0,5.0,20.0,0.0,15.0,0.0,15.0,2.5,0.0,2.5,0.0,2.5,10.0,10.0,5.0,2.5,5.0,0
2.5,0.0,2.5,0.0,5.0,20.0,0.0,12.5,0.0,15.0,2.5,0.0,2.5,0.0,2.5,10.0,10.0,7.5,2.5,5.0,0
2.5,0.0,2.5,0.0,5.0,20.0,0.0,15.0,0.0,10.0,2.5,0.0,5.0,0.0,2.5,12.5,10.0,5.0,2.5,5.0,0
5.0,0.0,2.5,0.0,5.0,20.0,0.0,15.0,0.0,10.0,2.5,0.0,5.0,0.0,2.5,10.0,7.5,7.5,2.5,5.0,0
5.0,0.0,0.0,0.0,5.0,20.0,0.0,10.0,0.0,20.0,2.5,2.5,2.5,0.0,2.5,10.0,7.5,5.0,2.5,5.0,0
15.0,0.0,2.5,0.0,2.5,12.5,0.0,5.0,2.5,20.0,5.0,2.5,2.5,5.0,10.0,2.5,0.0,10.0,2.5,0.0,0
7.5,2.5,12.5,10.0,10.0,10.0,0.0,7.5,0.0,10.0,2.5,0.0,2.5,2.5,0.0,7.5,0.0,10.0,2.5,2.5,0
2.5,0.0,0.0,2.5,5.0,5.0,10.0,12.5,0.0,7.5,2.5,15.0,0.0,7.5,0.0,2.5,10.0,17.5,0.0,0.0,0
10.0,0.0,5.0,0.0,2.5,2.5,2.5,7.5,7.5,15.0,2.5,5.0,0.0,2.5,0.0,2.5,20.0,7.5,0.0,7.5,0
7.5,2.5,2.5,2.5,0.0,7.5,0.0,7.5,5.0,15.0,2.5,2.5,5.0,5.0,2.5,12.5,5.0,15.0,0.0,0.0,0
0.0,0.0,5.0,7.5,12.5,5.0,2.5,7.5,12.5,7.5,2.5,12.5,0.0,7.5,7.5,0.0,5.0,5.0,0.0,0.0,0
5.0,0.0,2.5,0.0,5.0,7.5,2.5,5.0,22.5,5.0,2.5,2.5,5.0,5.0,15.0,5.0,0.0,10.0,0.0,0.0,0
2.5,0.0,0.0,0.0,0.0,7.5,0.0,5.0,15.0,5.0,5.0,5.0,5.0,7.5,17.5,7.5,5.0,10.0,0.0,2.5,0
10.0,0.0,0.0,2.5,5.0,20.0,0.0,10.0,0.0,10.0,7.5,0.0,2.5,0.0,2.5,7.5,2.5,12.5,2.5,5.0,0
17.5,2.5,0.0,2.5,2.5,15.0,2.5,0.0,2.5,5.0,2.5,2.5,12.5,2.5,12.5,12.5,0.0,5.0,0.0,0.0,0
7.5,2.5,12.5,5.0,2.5,7.5,2.5,2.5,0.0,5.0,2.5,0.0,2.5,2.5,10.0,10.0,7.5,17.5,0.0,0.0,0
7.5,0.0,5.0,2.5,7.5,2.5,0.0,7.5,5.0,17.5,7.5,0.0,5.0,2.5,2.5,12.5,7.5,2.5,2.5,2.5,0
2.5,0.0,2.5,0.0,15.0,15.0,0.0,12.5,5.0,12.5,2.5,0.0,2.5,5.0,5.0,7.5,5.0,5.0,0.0,2.5,0
2.5,0.0,5.0,0.0,2.5,7.5,0.0,10.0,2.5,20.0,2.5,2.5,5.0,2.5,5.0,12.5,7.5,10.0,2.5,0.0,0
